ID_Transacao,Data_Venda,CPF_Cliente,Tipo_Operacao,Moeda_Estrangeira,Valor_BRL
TRX-009866,2026-05-28,01594863270,Cartão Pré-pago,USD,13450.33
TRX-009867,2026-05-19,98473206592,Remessa Internacional,GBP,12092.33
TRX-009868,2026-05-21,24078539114,Cartão Pré-pago,GBP,5746.62
TRX-009869,2026-05-21,750.624.813-17,Remessa Internacional,EUR,5274.35
TRX-009870,2026-06-02,274.386.951-82,Papel Moeda,EUR,13962.39
TRX-009871,2026-06-02,928.304.561-06,Remessa Internacional,EUR,2033.29
TRX-009872,2026-05-24,830.542.761-71,Papel Moeda,USD,14064.88
TRX-009873,2026-05-22,854.107.392-05,Remessa Internacional,GBP,1730.02
TRX-009874,2026-05-29,10896437213,Remessa Internacional,USD,6871.27
TRX-009875,2026-06-01,326.891.547-73,Cartão Pré-pago,EUR,7933.31
TRX-009876,2026-05-22,18072695401,Remessa Internacional,EUR,10988.41
TRX-009877,2026-06-09,751.490.328-32,Papel Moeda,GBP,10685.74
TRX-009878,2026-05-23,28164039713,Cartão Pré-pago,EUR,11391.78
TRX-009879,2026-06-13,27831659455,Papel Moeda,EUR,14456.53
TRX-009880,2026-06-02,315.490.786-66,Papel Moeda,GBP,826.8
TRX-009881,2026-06-07,57381409666,Papel Moeda,EUR,6785.11
TRX-009882,2026-06-09,361.427.950-25,Papel Moeda,GBP,8400.77
TRX-009883,2026-06-13,712.690.485-11,Papel Moeda,GBP,5981.65
TRX-009884,2026-05-31,90371285488,Papel Moeda,EUR,14347.73
TRX-009885,2026-05-26,490.125.836-24,Papel Moeda,EUR,3411.17
TRX-009886,2026-06-02,24685701380,Papel Moeda,GBP,10008.08
TRX-009887,2026-06-15,163.857.209-77,Cartão Pré-pago,EUR,3172.92
TRX-009888,2026-06-02,486.903.125-60,Papel Moeda,EUR,2658.03
TRX-009889,2026-05-23,48105693224,Remessa Internacional,EUR,7785.25
TRX-009890,2026-05-30,24916805720,Remessa Internacional,USD,893.33
TRX-009891,2026-05-24,297.465.183-64,Papel Moeda,EUR,4650.02
TRX-009892,2026-05-17,31962854728,Papel Moeda,GBP,5160.63
TRX-009893,2026-05-21,780.124.593-88,Papel Moeda,GBP,6604.86
TRX-009894,2026-06-11,27135409680,Remessa Internacional,EUR,8045.85
TRX-009895,2026-05-31,57149236006,Remessa Internacional,USD,7931.2
TRX-009896,2026-05-18,872.095.134-50,Cartão Pré-pago,USD,13868.85
TRX-009897,2026-06-10,32617094804,Papel Moeda,USD,5284.96
TRX-009898,2026-06-08,597.436.820-74,Remessa Internacional,USD,14243.75
TRX-009899,2026-05-19,16284973004,Cartão Pré-pago,USD,3895.37
TRX-009900,2026-05-25,174.350.692-99,Cartão Pré-pago,USD,7087.27
TRX-009901,2026-06-14,37604981593,Cartão Pré-pago,EUR,4783.52
TRX-009902,2026-05-23,581.972.306-68,Papel Moeda,EUR,11542.74
TRX-009903,2026-06-03,62375184017,Cartão Pré-pago,USD,12225.3
TRX-009904,2026-05-30,83256074162,Papel Moeda,GBP,5751.01
TRX-009905,2026-05-17,487.362.019-87,Papel Moeda,USD,7081.82
TRX-009906,2026-06-02,60597324883,Papel Moeda,EUR,8192.1
TRX-009907,2026-05-20,84703526107,Cartão Pré-pago,USD,10875.91
TRX-009908,2026-05-23,673.912.840-50,Papel Moeda,EUR,1430.14
TRX-009909,2026-05-29,04397165270,Remessa Internacional,USD,14097.88
TRX-009910,2026-06-08,53108267426,Remessa Internacional,EUR,5284.4
TRX-009911,2026-06-08,54012683780,Cartão Pré-pago,USD,13459.93
TRX-009912,2026-05-24,756.892.014-30,Cartão Pré-pago,EUR,1559.83
TRX-009913,2026-05-31,480.562.379-92,Cartão Pré-pago,EUR,13563.98
TRX-009914,2026-06-15,23945071607,Cartão Pré-pago,EUR,7650.74
TRX-009915,2026-05-21,03498567292,Papel Moeda,GBP,11867.04
TRX-009916,2026-06-12,31294657070,Remessa Internacional,GBP,14220.58
TRX-009917,2026-05-18,97641308520,Papel Moeda,USD,725.53
TRX-009918,2026-06-08,79024536847,Papel Moeda,GBP,7396.85
TRX-009919,2026-05-28,94613027896,Remessa Internacional,GBP,2535.11
TRX-009920,2026-05-18,09154276306,Remessa Internacional,USD,3084.08
TRX-009921,2026-06-02,219.675.438-28,Remessa Internacional,EUR,9970.5
TRX-009922,2026-05-30,235.178.406-53,Papel Moeda,USD,12675.49
TRX-009923,2026-05-26,83901274669,Papel Moeda,USD,3088.71
TRX-009924,2026-06-03,650.498.721-11,Cartão Pré-pago,USD,7539.38
TRX-009925,2026-06-11,125.873.469-91,Remessa Internacional,USD,545.32
TRX-009926,2026-05-28,23146975025,Cartão Pré-pago,USD,8777.11
TRX-009927,2026-06-05,307.612.548-62,Papel Moeda,EUR,3329.46
TRX-009928,2026-05-19,27186934528,Cartão Pré-pago,GBP,13674.18
TRX-009929,2026-05-27,34761029552,Remessa Internacional,EUR,10059.43
TRX-009930,2026-06-05,593.274.810-97,Cartão Pré-pago,EUR,9887.46
TRX-009931,2026-06-08,720.156.389-03,Remessa Internacional,USD,14593.45
TRX-009932,2026-06-04,706.983.214-13,Papel Moeda,USD,8794.11
TRX-009933,2026-05-30,73159064875,Cartão Pré-pago,EUR,4397.71
TRX-009934,2026-05-21,68915072430,Remessa Internacional,USD,960.76
TRX-009935,2026-05-26,10957348223,Papel Moeda,EUR,2504.14
TRX-009936,2026-05-23,071.439.856-00,Papel Moeda,EUR,11940.69
TRX-009937,2026-05-29,76483190204,Papel Moeda,EUR,3832.15
TRX-009938,2026-05-21,295.643.108-06,Cartão Pré-pago,GBP,4506.01
TRX-009939,2026-05-30,473.980.526-00,Cartão Pré-pago,USD,9338.1
TRX-009940,2026-05-26,64231508771,Papel Moeda,USD,14005.15
TRX-009941,2026-06-03,31760825921,Cartão Pré-pago,EUR,8958.14
TRX-009942,2026-06-02,30698271521,Papel Moeda,GBP,8118.1
TRX-009943,2026-05-17,18256490730,Remessa Internacional,GBP,3715.09
TRX-009944,2026-06-04,85341096215,Papel Moeda,USD,5716.82
TRX-009945,2026-06-09,92387164040,Remessa Internacional,EUR,11700.44
TRX-009946,2026-05-18,61527890368,Remessa Internacional,GBP,4688.69
TRX-009947,2026-05-18,127.903.486-69,Cartão Pré-pago,GBP,5231.73
TRX-009948,2026-05-20,95860137400,Remessa Internacional,EUR,1609.74
TRX-009949,2026-06-05,590.126.783-40,Cartão Pré-pago,EUR,11520.08
TRX-009950,2026-05-26,48201537904,Papel Moeda,USD,8959.42
TRX-009951,2026-05-19,736.485.902-00,Cartão Pré-pago,EUR,1087.66
TRX-009952,2026-05-28,847.352.096-38,Cartão Pré-pago,USD,10019.43
TRX-009953,2026-05-27,510.283.476-26,Remessa Internacional,USD,5751.23
TRX-009954,2026-06-10,491.268.057-58,Papel Moeda,EUR,6735.62
TRX-009955,2026-05-20,978.561.402-67,Papel Moeda,GBP,11892.37
TRX-009956,2026-05-18,19420587304,Cartão Pré-pago,USD,3783.25
TRX-009957,2026-05-28,645.031.892-98,Remessa Internacional,USD,5916.75
TRX-009958,2026-05-24,59627031461,Papel Moeda,EUR,2525.07
TRX-009959,2026-05-23,84736502126,Cartão Pré-pago,USD,12260.76
TRX-009960,2026-06-07,03946827500,Cartão Pré-pago,GBP,14005.45
TRX-009961,2026-05-18,706.825.391-12,Remessa Internacional,GBP,12100.44
TRX-009962,2026-05-22,493.261.758-55,Cartão Pré-pago,USD,3503.25
TRX-009963,2026-06-09,978.053.426-10,Papel Moeda,GBP,6324.54
TRX-009964,2026-06-06,905.231.476-43,Papel Moeda,USD,504.43
TRX-009965,2026-05-28,42567981373,Papel Moeda,USD,5364.24
TRX-009966,2026-05-23,48219703504,Papel Moeda,USD,3015.69
TRX-009967,2026-06-10,74012593897,Cartão Pré-pago,EUR,13180.25
TRX-009968,2026-05-29,23845967056,Papel Moeda,GBP,6001.91
TRX-009969,2026-06-12,762.049.358-10,Papel Moeda,EUR,2087.54
TRX-009970,2026-06-03,159.340.268-60,Remessa Internacional,EUR,8642.75
TRX-009971,2026-06-09,570.981.432-60,Papel Moeda,EUR,1969.22
TRX-009972,2026-05-30,975.082.436-92,Cartão Pré-pago,EUR,7457.76
TRX-009973,2026-06-14,59863072168,Papel Moeda,EUR,3111.07
TRX-009974,2026-06-03,507.621.839-77,Cartão Pré-pago,EUR,14135.99
TRX-009975,2026-06-01,19467582058,Remessa Internacional,GBP,3327.39
TRX-009976,2026-05-30,750.142.638-44,Papel Moeda,GBP,14534.72
TRX-009977,2026-05-29,948.257.063-47,Remessa Internacional,GBP,2441.97
TRX-009978,2026-05-24,37285140635,Remessa Internacional,GBP,1319.49
TRX-009979,2026-06-05,953.082.146-89,Papel Moeda,GBP,12320.4
TRX-009980,2026-05-30,20835169405,Papel Moeda,USD,2175.41
TRX-009981,2026-05-31,34859621719,Papel Moeda,USD,2036.77
TRX-009982,2026-05-22,190.326.875-30,Papel Moeda,GBP,1871.0
TRX-009983,2026-05-17,14693820598,Cartão Pré-pago,USD,14545.67
TRX-009984,2026-05-30,412.870.965-49,Remessa Internacional,USD,14539.05
TRX-009985,2026-05-20,06149587339,Papel Moeda,GBP,3831.44
TRX-009986,2026-06-15,685.097.423-83,Papel Moeda,GBP,11679.51
TRX-009987,2026-06-13,07354821608,Cartão Pré-pago,GBP,11037.82
TRX-009988,2026-06-13,862.014.953-98,Remessa Internacional,EUR,14874.63
TRX-009989,2026-06-09,091.456.728-49,Remessa Internacional,GBP,14984.13
TRX-009990,2026-05-25,074.681.539-57,Cartão Pré-pago,GBP,14879.58
TRX-009991,2026-06-01,14756328008,Papel Moeda,GBP,6757.06
TRX-009992,2026-05-31,56730421835,Papel Moeda,EUR,6955.62
TRX-009993,2026-05-18,143.058.927-23,Remessa Internacional,EUR,13773.59
TRX-009994,2026-06-06,20179458620,Remessa Internacional,GBP,12381.12
TRX-009995,2026-05-17,72456918355,Remessa Internacional,USD,8849.53
TRX-009996,2026-06-07,597.812.640-20,Papel Moeda,GBP,14345.79
TRX-009997,2026-05-20,74805961201,Papel Moeda,EUR,5727.0
TRX-009998,2026-05-25,836.190.725-40,Cartão Pré-pago,USD,9739.05
TRX-009999,2026-05-29,902.581.463-89,Cartão Pré-pago,GBP,780.44
TRX-010000,2026-06-03,758.031.946-20,Remessa Internacional,USD,3397.17
TRX-010001,2026-05-24,987.532.164-82,Remessa Internacional,EUR,9037.22
TRX-010002,2026-06-05,28963714519,Papel Moeda,EUR,5984.48
TRX-010003,2026-06-12,39241607599,Cartão Pré-pago,EUR,1743.6
TRX-010004,2026-05-30,582.764.901-58,Remessa Internacional,GBP,12483.9
TRX-010005,2026-05-31,76135894200,Cartão Pré-pago,EUR,2100.92
TRX-010006,2026-06-12,12780953497,Cartão Pré-pago,EUR,14954.86
TRX-010007,2026-06-12,82413796509,Remessa Internacional,GBP,8046.92
TRX-010008,2026-06-06,52486901370,Remessa Internacional,GBP,4687.73
TRX-010009,2026-05-22,509.236.178-68,Cartão Pré-pago,USD,2310.53
TRX-010010,2026-05-17,35746192864,Cartão Pré-pago,USD,897.5
TRX-010011,2026-06-09,094.265.837-00,Cartão Pré-pago,GBP,12498.43
TRX-010012,2026-06-07,760.481.235-07,Papel Moeda,EUR,11433.15
TRX-010013,2026-05-17,04912867594,Remessa Internacional,USD,11874.98
TRX-010014,2026-05-21,14608923560,Papel Moeda,GBP,10956.29
TRX-010015,2026-06-06,408.615.723-35,Papel Moeda,USD,7169.62
TRX-010016,2026-06-04,862.437.105-80,Cartão Pré-pago,USD,5709.9
TRX-010017,2026-06-11,19806425758,Remessa Internacional,EUR,6766.37
TRX-010018,2026-06-01,39405672800,Papel Moeda,USD,12557.25
TRX-010019,2026-05-26,57941362007,Remessa Internacional,GBP,13997.07
TRX-010020,2026-05-20,67541902306,Remessa Internacional,USD,1353.81
TRX-010021,2026-05-28,325.067.149-52,Papel Moeda,USD,6323.82
TRX-010022,2026-06-09,154.769.230-80,Cartão Pré-pago,EUR,13234.62
TRX-010023,2026-05-23,238.910.764-87,Remessa Internacional,USD,6815.69
TRX-010024,2026-05-22,204.175.368-44,Cartão Pré-pago,USD,3289.89
TRX-010025,2026-05-20,75126809458,Cartão Pré-pago,GBP,1507.85
TRX-010026,2026-05-23,129.460.387-69,Papel Moeda,GBP,6071.48
TRX-010027,2026-05-20,43517692891,Remessa Internacional,GBP,869.34
TRX-010028,2026-06-02,107.869.342-04,Cartão Pré-pago,EUR,5880.64
TRX-010029,2026-06-01,95071864339,Remessa Internacional,GBP,9348.44
TRX-010030,2026-06-07,82561034771,Remessa Internacional,USD,14385.29
TRX-010031,2026-05-24,064.983.512-33,Remessa Internacional,GBP,10012.04
TRX-010032,2026-05-20,706.948.512-30,Cartão Pré-pago,USD,1190.23
TRX-010033,2026-06-04,15708396202,Papel Moeda,USD,4137.7
TRX-010034,2026-05-30,798.506.132-03,Papel Moeda,EUR,7573.83
TRX-010035,2026-05-18,036.758.241-44,Remessa Internacional,GBP,2420.92
TRX-010036,2026-06-08,14675092802,Remessa Internacional,USD,7530.3
TRX-010037,2026-06-11,07536418280,Papel Moeda,USD,6782.37
TRX-010038,2026-05-24,09674532161,Remessa Internacional,EUR,11124.36
TRX-010039,2026-05-25,62589173059,Remessa Internacional,EUR,8511.42
TRX-010040,2026-06-06,275.894.301-88,Cartão Pré-pago,GBP,10209.28
TRX-010041,2026-06-05,638.572.901-02,Papel Moeda,EUR,8647.61
TRX-010042,2026-05-17,07694321580,Papel Moeda,GBP,8458.2
TRX-010043,2026-05-22,501.273.684-26,Cartão Pré-pago,USD,8374.59
TRX-010044,2026-05-17,13782956419,Cartão Pré-pago,GBP,3519.76
TRX-010045,2026-06-05,201.946.358-05,Remessa Internacional,EUR,2734.45
TRX-010046,2026-06-05,290.538.476-00,Papel Moeda,EUR,543.47
TRX-010047,2026-06-12,46193257080,Papel Moeda,USD,13547.79
TRX-010048,2026-05-23,10486372987,Remessa Internacional,GBP,6852.71
TRX-010049,2026-06-08,196.804.325-05,Papel Moeda,USD,12367.93
TRX-010050,2026-06-09,276.910.385-77,Remessa Internacional,GBP,11194.39
TRX-010051,2026-06-02,530.291.768-86,Cartão Pré-pago,USD,8936.27
TRX-010052,2026-05-21,517.036.984-01,Cartão Pré-pago,EUR,7789.34
TRX-010053,2026-05-20,072.934.586-65,Remessa Internacional,USD,5867.01
TRX-010054,2026-05-22,296.847.130-96,Remessa Internacional,EUR,6580.17
TRX-010055,2026-06-12,513.427.869-55,Cartão Pré-pago,EUR,2729.99
TRX-010056,2026-06-05,651.247.803-71,Cartão Pré-pago,EUR,2776.2
TRX-010057,2026-05-24,38719254628,Papel Moeda,GBP,3900.59
TRX-010058,2026-06-01,65780432929,Remessa Internacional,USD,9246.49
TRX-010059,2026-06-08,75418063235,Papel Moeda,GBP,7068.69
TRX-010060,2026-06-06,386.947.215-46,Cartão Pré-pago,EUR,10248.33
TRX-010061,2026-05-31,382.507.941-41,Remessa Internacional,USD,1010.68
TRX-010062,2026-05-31,354.209.861-24,Papel Moeda,EUR,12829.09
TRX-010063,2026-05-29,76124905361,Cartão Pré-pago,GBP,7855.69
TRX-010064,2026-05-30,049.516.837-84,Cartão Pré-pago,GBP,7964.52
TRX-010065,2026-05-25,98307452104,Papel Moeda,USD,5507.43
TRX-010066,2026-05-18,29758630474,Remessa Internacional,EUR,2832.59
TRX-010067,2026-06-07,37624918013,Cartão Pré-pago,EUR,3233.75
TRX-010068,2026-05-18,63724958056,Cartão Pré-pago,GBP,14800.98
TRX-010069,2026-05-21,94675812058,Cartão Pré-pago,EUR,5655.95
TRX-010070,2026-06-03,368.592.174-64,Remessa Internacional,GBP,6108.32
TRX-010071,2026-05-26,359.108.724-60,Cartão Pré-pago,USD,11236.48
TRX-010072,2026-05-17,15907238640,Papel Moeda,EUR,14599.74
TRX-010073,2026-06-02,926.158.734-82,Cartão Pré-pago,GBP,4007.37
TRX-010074,2026-06-15,960.721.483-87,Papel Moeda,GBP,756.07
TRX-010075,2026-05-24,12960578449,Cartão Pré-pago,EUR,10973.85
TRX-010076,2026-05-22,627.039.154-70,Papel Moeda,GBP,4919.85
TRX-010077,2026-06-14,378.261.094-69,Cartão Pré-pago,USD,6259.29
TRX-010078,2026-05-24,61435809793,Papel Moeda,EUR,3607.28
TRX-010079,2026-05-20,814.723.960-22,Remessa Internacional,GBP,14073.44
TRX-010080,2026-06-14,138.509.672-12,Papel Moeda,EUR,1240.75
TRX-010081,2026-05-31,378.265.140-53,Remessa Internacional,USD,10892.44
TRX-010082,2026-06-03,39178256437,Papel Moeda,GBP,7799.52
TRX-010083,2026-05-20,160.325.479-06,Cartão Pré-pago,GBP,12687.18
TRX-010084,2026-05-20,130.924.687-40,Cartão Pré-pago,USD,5878.76
TRX-010085,2026-06-15,095.371.286-95,Papel Moeda,GBP,4222.98
TRX-010086,2026-06-03,180.436.725-71,Remessa Internacional,GBP,12681.54
TRX-010087,2026-06-04,17594036280,Remessa Internacional,USD,10460.35
TRX-010088,2026-06-13,56217049830,Cartão Pré-pago,GBP,1293.01
TRX-010089,2026-05-31,54097381288,Remessa Internacional,EUR,8449.52
TRX-010090,2026-05-23,90234186704,Papel Moeda,GBP,9672.06
TRX-010091,2026-06-13,91728043514,Cartão Pré-pago,GBP,11321.62
TRX-010092,2026-06-01,71486059384,Papel Moeda,GBP,13170.81
TRX-010093,2026-06-04,562.781.349-00,Cartão Pré-pago,GBP,5150.65
TRX-010094,2026-06-02,34056872171,Papel Moeda,EUR,9651.12
TRX-010095,2026-06-11,64172590306,Cartão Pré-pago,EUR,10625.49
TRX-010096,2026-05-31,24603895747,Cartão Pré-pago,EUR,3854.63
TRX-010097,2026-06-06,29548306700,Remessa Internacional,EUR,14734.75
TRX-010098,2026-05-17,238.796.014-96,Papel Moeda,GBP,8924.75
TRX-010099,2026-06-07,271.956.308-03,Papel Moeda,USD,8750.48
TRX-010100,2026-05-17,063.182.947-40,Papel Moeda,USD,11333.97
TRX-010101,2026-05-17,89156324782,Papel Moeda,USD,5617.07
TRX-010102,2026-06-07,06317542961,Remessa Internacional,GBP,3770.69
TRX-010103,2026-06-08,139.276.480-78,Cartão Pré-pago,USD,11333.53
TRX-010104,2026-06-01,52410976867,Cartão Pré-pago,USD,7104.24
TRX-010105,2026-06-10,456.279.038-56,Papel Moeda,USD,2961.4
TRX-010106,2026-06-12,902.154.763-52,Remessa Internacional,USD,5279.4
TRX-010107,2026-05-29,17965432846,Papel Moeda,EUR,4037.96
TRX-010108,2026-06-02,641.753.092-25,Papel Moeda,USD,7227.45
TRX-010109,2026-05-23,209.487.615-20,Papel Moeda,EUR,4685.52
TRX-010110,2026-05-24,63257908121,Papel Moeda,GBP,2187.46
TRX-010111,2026-06-14,102.948.657-30,Papel Moeda,USD,7850.23
TRX-010112,2026-06-06,176.542.938-28,Cartão Pré-pago,EUR,7189.48
TRX-010113,2026-05-26,285.496.017-30,Cartão Pré-pago,GBP,5488.02
TRX-010114,2026-05-19,37645809256,Cartão Pré-pago,EUR,5822.1
TRX-010115,2026-06-10,75321986428,Remessa Internacional,GBP,11750.05
TRX-010116,2026-06-04,471.235.986-28,Cartão Pré-pago,GBP,10826.66
TRX-010117,2026-06-07,19720356499,Papel Moeda,EUR,4217.03
TRX-010118,2026-05-31,265.310.874-71,Cartão Pré-pago,USD,1446.29
TRX-010119,2026-05-19,73159620859,Cartão Pré-pago,EUR,3183.53
TRX-010120,2026-05-19,34291680740,Cartão Pré-pago,USD,7789.23
TRX-010121,2026-06-15,71685430244,Papel Moeda,USD,528.96
TRX-010122,2026-06-06,741.632.890-03,Remessa Internacional,EUR,3066.47
TRX-010123,2026-05-17,54906217885,Cartão Pré-pago,GBP,979.61
TRX-010124,2026-06-02,964.103.852-42,Papel Moeda,EUR,14923.87
TRX-010125,2026-06-13,632.970.518-68,Remessa Internacional,GBP,1823.84
TRX-010126,2026-06-06,05862319786,Cartão Pré-pago,GBP,2429.44
TRX-010127,2026-06-10,816.075.324-17,Remessa Internacional,EUR,14705.81
TRX-010128,2026-06-15,60174382553,Remessa Internacional,EUR,3678.19
TRX-010129,2026-06-15,75413698020,Cartão Pré-pago,EUR,6282.72
TRX-010130,2026-05-19,807.953.241-97,Remessa Internacional,USD,4027.59
TRX-010131,2026-06-14,769.205.183-68,Cartão Pré-pago,EUR,2035.88
TRX-010132,2026-05-31,325.649.810-89,Cartão Pré-pago,USD,9118.69
TRX-010133,2026-06-15,098.142.653-06,Cartão Pré-pago,USD,3096.05
TRX-010134,2026-05-19,245.031.678-71,Papel Moeda,GBP,7627.46
TRX-010135,2026-05-26,02658719485,Cartão Pré-pago,GBP,12353.11
TRX-010136,2026-06-04,584.312.967-55,Papel Moeda,GBP,1673.11
TRX-010137,2026-06-13,45162980315,Papel Moeda,USD,9385.37
TRX-010138,2026-05-27,947.536.018-20,Cartão Pré-pago,EUR,14730.78
TRX-010139,2026-06-04,857.216.349-28,Papel Moeda,USD,11691.12
TRX-010140,2026-05-23,658.019.342-51,Cartão Pré-pago,USD,8531.25
TRX-010141,2026-05-20,38652179077,Remessa Internacional,USD,7516.63
TRX-010142,2026-05-31,613.920.845-98,Papel Moeda,GBP,7330.69
TRX-010143,2026-06-03,024.953.761-34,Remessa Internacional,EUR,5350.38
TRX-010144,2026-05-31,025.471.389-05,Cartão Pré-pago,EUR,12173.38
TRX-010145,2026-06-13,182.705.469-76,Papel Moeda,GBP,13447.42
TRX-010146,2026-05-30,239.584.160-98,Cartão Pré-pago,GBP,3807.02
TRX-010147,2026-06-07,439.572.018-88,Remessa Internacional,GBP,6983.62
TRX-010148,2026-06-03,497.301.268-87,Cartão Pré-pago,EUR,10706.21
TRX-010149,2026-05-22,73146085208,Remessa Internacional,GBP,3487.22
TRX-010150,2026-05-28,459.180.637-57,Cartão Pré-pago,EUR,6382.09
TRX-010151,2026-06-10,564.708.291-20,Cartão Pré-pago,USD,11671.18
TRX-010152,2026-05-17,918.526.743-00,Remessa Internacional,USD,5951.27
TRX-010153,2026-05-17,17306584235,Cartão Pré-pago,GBP,5965.7
TRX-010154,2026-05-17,826.347.519-82,Cartão Pré-pago,GBP,1522.21
TRX-010155,2026-06-07,82741039631,Cartão Pré-pago,USD,14818.53
TRX-010156,2026-06-06,610.732.945-52,Cartão Pré-pago,GBP,13459.12
TRX-010157,2026-06-09,12354760906,Cartão Pré-pago,EUR,11825.49
TRX-010158,2026-05-17,01956738401,Papel Moeda,GBP,1891.26
TRX-010159,2026-06-09,23716459828,Remessa Internacional,GBP,4794.84
TRX-010160,2026-05-28,517.436.809-10,Cartão Pré-pago,EUR,753.71
TRX-010161,2026-05-29,90648215776,Papel Moeda,EUR,14340.98
TRX-010162,2026-06-11,94325068198,Cartão Pré-pago,EUR,4339.03
TRX-010163,2026-06-04,08931472650,Remessa Internacional,USD,13813.99
TRX-010164,2026-06-12,43702615890,Remessa Internacional,USD,4913.4
TRX-010165,2026-05-21,97423560170,Papel Moeda,GBP,12802.46
TRX-010166,2026-06-13,80612745317,Papel Moeda,EUR,7352.52
TRX-010167,2026-06-14,20981735630,Papel Moeda,USD,14231.74
TRX-010168,2026-05-17,57302486956,Cartão Pré-pago,USD,12590.27
TRX-010169,2026-05-25,241.089.367-87,Cartão Pré-pago,EUR,2560.15
TRX-010170,2026-06-03,09457813693,Remessa Internacional,USD,1991.3
TRX-010171,2026-05-26,24960581794,Papel Moeda,EUR,11299.19
TRX-010172,2026-05-19,40627319599,Papel Moeda,USD,9835.44
TRX-010173,2026-05-24,750.826.349-92,Remessa Internacional,GBP,12104.68
TRX-010174,2026-06-11,045.327.189-88,Cartão Pré-pago,GBP,11673.9
TRX-010175,2026-05-21,90453876110,Cartão Pré-pago,EUR,8792.43
TRX-010176,2026-05-17,69780324500,Papel Moeda,EUR,1668.07
TRX-010177,2026-06-02,473.815.920-88,Papel Moeda,GBP,14404.37
TRX-010178,2026-05-22,987.104.362-78,Remessa Internacional,GBP,1501.29
TRX-010179,2026-05-24,56170948310,Remessa Internacional,EUR,9119.4
TRX-010180,2026-06-09,12907568302,Cartão Pré-pago,EUR,11678.97
TRX-010181,2026-05-18,312.057.896-77,Remessa Internacional,USD,13383.3
TRX-010182,2026-06-06,316.405.279-07,Papel Moeda,USD,9065.84
TRX-010183,2026-05-31,75461890393,Cartão Pré-pago,GBP,2858.24
TRX-010184,2026-05-29,17654802307,Cartão Pré-pago,EUR,8845.59
TRX-010185,2026-06-12,84712390514,Cartão Pré-pago,GBP,7966.25
TRX-010186,2026-05-20,517.203.986-40,Remessa Internacional,GBP,6937.49
TRX-010187,2026-06-15,78425196094,Remessa Internacional,USD,3573.65
TRX-010188,2026-06-08,07492865120,Cartão Pré-pago,EUR,4049.98
TRX-010189,2026-05-20,013.586.942-06,Papel Moeda,GBP,10190.03
TRX-010190,2026-06-13,843.902.657-92,Remessa Internacional,GBP,1995.54
TRX-010191,2026-05-25,827.306.195-77,Cartão Pré-pago,GBP,6042.93
TRX-010192,2026-05-29,859.621.740-11,Remessa Internacional,EUR,11689.73
TRX-010193,2026-06-06,49578016301,Remessa Internacional,GBP,14116.61
TRX-010194,2026-06-13,19825063777,Cartão Pré-pago,GBP,7636.39
TRX-010195,2026-05-29,74186029520,Papel Moeda,USD,1927.39
TRX-010196,2026-06-01,167.298.340-13,Remessa Internacional,GBP,2290.18
TRX-010197,2026-06-13,087.913.245-05,Remessa Internacional,GBP,2943.22
